Target_ID,Ground_Truth_Label,Prob_1D,Prob_2D,Delta
40197,1,4.6017762e-32,2.7168787e-06,2.7168787e-06
40198,1,2.301457e-21,1.3503228e-05,1.3503228e-05
40199,0,1.275026e-21,0.0001695783,0.0001695783
40200,1,2.9915179e-27,3.624592e-06,3.624592e-06
40201,1,2.3360328e-21,2.5115937e-06,2.5115937e-06
40202,0,1.290218e-21,1.2370953e-07,1.2370953e-07
40203,1,8.543034e-27,3.1881243e-06,3.1881243e-06
40204,1,2.3506393e-21,0.0001606625,0.0001606625
40205,0,1.2656491e-21,4.5032216e-06,4.5032216e-06
40206,1,1.265398e-21,4.2806522e-07,4.2806522e-07
40207,1,2.3041978e-21,5.6769255e-07,5.6769255e-07
40208,0,1.2460032e-21,0.00015872576,0.00015872576
40209,1,3.692638e-34,7.895696e-07,7.895696e-07
40210,1,2.3789557e-21,0.0014562593,0.0014562593
40211,0,1.2514383e-21,4.721729e-06,4.721729e-06
40212,1,5.767011e-33,6.7913174e-07,6.7913174e-07
40213,1,2.3065546e-21,8.72141e-06,8.72141e-06
40214,0,1.2858253e-21,4.50293e-06,4.50293e-06
40215,1,9.233977e-28,9.428594e-07,9.428594e-07
40216,1,2.371969e-21,9.244306e-07,9.244306e-07
40217,0,1.2726933e-21,4.0675336e-06,4.0675336e-06
40218,1,2.4349317e-31,5.004551e-07,5.004551e-07
40219,1,2.3635238e-21,5.2666182e-05,5.2666182e-05
40220,0,1.2590663e-21,1.2629994e-07,1.2629994e-07
40221,1,1.9793052e-32,6.7593976e-07,6.7593976e-07
40222,1,2.3547498e-21,4.581681e-06,4.581681e-06
40223,0,1.2651616e-21,4.234543e-07,4.234543e-07
40224,1,1.3025226e-34,5.479602e-07,5.479602e-07
40225,1,2.3449343e-21,0.00037024115,0.00037024115
40226,0,1.2603445e-21,4.478681e-06,4.478681e-06
40227,1,2.8104145e-32,2.7630455e-07,2.7630455e-07
40228,1,2.3641912e-21,1.3571847e-06,1.3571847e-06
40229,0,1.2819171e-21,0.00021605732,0.00021605732
40230,1,1.9963405e-28,1.8622987e-06,1.8622987e-06
40231,1,2.3724037e-21,1.695223e-05,1.695223e-05
40232,0,1.2374297e-21,7.636727e-06,7.636727e-06
40233,1,3.1052656e-36,7.409226e-07,7.409226e-07
40234,1,2.314717e-21,0.00039817442,0.00039817442
40235,0,1.2757654e-21,2.6450562e-05,2.6450562e-05
40236,1,1.0492535e-25,2.6298193e-07,2.6298193e-07
40237,1,2.4217342e-21,2.2982778e-05,2.2982778e-05
40238,0,1.3088222e-21,8.0218546e-05,8.0218546e-05
40239,1,2.4015778e-29,3.0676215e-06,3.0676215e-06
40240,1,2.3632986e-21,4.4111134e-06,4.4111134e-06
40241,0,1.2713057e-21,0.0026408962,0.0026408962
40242,1,2.6484398e-25,4.2224573e-07,4.2224573e-07
40243,1,2.3006233e-21,3.9250284e-05,3.9250284e-05
40244,0,1.3011063e-21,1.5886939e-05,1.5886939e-05
40245,1,2.0433892e-25,4.1715973e-07,4.1715973e-07
40246,1,2.3593893e-21,2.8415568e-06,2.8415568e-06
40247,0,1.261162e-21,1.0184536e-05,1.0184536e-05
40248,1,4.9080674e-32,7.175511e-07,7.175511e-07
40249,1,2.2572703e-21,8.835765e-05,8.835765e-05
40250,0,1.3028745e-21,0.00083028106,0.00083028106
40251,1,1.137499e-26,8.6707587e-07,8.6707587e-07
40252,1,2.3595961e-21,9.517402e-05,9.517402e-05
40253,0,1.2609696e-21,2.9814592e-07,2.9814592e-07
40254,1,1.2111875e-29,6.011751e-07,6.011751e-07
40255,1,2.3138607e-21,2.2619633e-06,2.2619633e-06
40256,0,1.2601425e-21,2.9481316e-05,2.9481316e-05
40257,1,4.7519838e-32,2.6263203e-07,2.6263203e-07
40258,1,2.318287e-21,7.865525e-05,7.865525e-05
40259,0,1.2363349e-21,0.0032553738,0.0032553738
40260,1,2.7523245e-33,5.019254e-07,5.019254e-07
40261,1,2.4069615e-21,1.5295122e-06,1.5295122e-06
40262,0,1.2619127e-21,4.2796983e-06,4.2796983e-06
40263,1,1.2516362e-25,2.4784774e-07,2.4784774e-07
40264,1,2.3479865e-21,8.937201e-06,8.937201e-06
40265,0,1.2769534e-21,3.7225084e-07,3.7225084e-07
40266,1,6.517905e-24,5.0257006e-07,5.0257006e-07
40267,1,2.3783933e-21,4.708007e-06,4.708007e-06
40268,0,1.2624183e-21,1.4715771e-06,1.4715771e-06
40269,1,2.1773148e-28,1.5249358e-07,1.5249358e-07
40270,1,2.404181e-21,7.853825e-05,7.853825e-05
40271,0,1.2824308e-21,7.2595394e-06,7.2595394e-06
40272,1,5.0858755e-33,4.7454114e-07,4.7454114e-07
40273,1,2.3153175e-21,4.447279e-06,4.447279e-06
40274,0,1.2732857e-21,2.220084e-06,2.220084e-06
40275,1,2.8883046e-28,9.077323e-07,9.077323e-07
40276,1,2.3345985e-21,5.902302e-05,5.902302e-05
40277,0,1.2786302e-21,7.7622335e-09,7.7622335e-09
40278,1,3.0637068e-29,5.739386e-07,5.739386e-07
40279,1,2.4270055e-21,1.5499434e-06,1.5499434e-06
40280,0,1.2512712e-21,0.00020381605,0.00020381605
40281,1,2.298673e-31,5.2547784e-07,5.2547784e-07
40282,1,2.3189502e-21,5.0486353e-05,5.0486353e-05
40283,0,1.2374626e-21,1.460071e-07,1.460071e-07
40284,1,1.6147642e-26,5.1992623e-07,5.1992623e-07
40285,1,2.3621542e-21,1.9868605e-07,1.9868605e-07
40286,0,1.2599408e-21,4.697065e-06,4.697065e-06
40287,1,7.471835e-27,4.4582427e-07,4.4582427e-07
40288,1,2.3132338e-21,4.8214935e-07,4.8214935e-07
40289,0,1.260888e-21,3.7074053e-06,3.7074053e-06
40290,1,9.545666e-32,2.3995435e-07,2.3995435e-07
40291,1,2.2738547e-21,1.3107639e-06,1.3107639e-06
40292,0,1.2461174e-21,6.289285e-06,6.289285e-06
40293,1,1.072051e-28,5.1210424e-07,5.1210424e-07
40294,1,2.2796999e-21,2.1293468e-05,2.1293468e-05
40295,0,1.2938999e-21,4.852057e-07,4.852057e-07
40296,1,4.736507e-33,7.5997804e-07,7.5997804e-07
40297,1,2.4128818e-21,7.6872695e-08,7.6872695e-08
40298,0,1.2900114e-21,1.626199e-05,1.626199e-05
40299,1,2.2320844e-31,5.2740825e-07,5.2740825e-07
40300,1,2.3386007e-21,0.0002715888,0.0002715888
40301,0,1.3169157e-21,7.852263e-07,7.852263e-07
40302,1,1.628146e-30,2.9417472e-06,2.9417472e-06
40303,1,2.3555761e-21,0.0002315738,0.0002315738
40304,0,1.2291542e-21,2.200698e-05,2.200698e-05
40305,1,2.1976884e-32,7.133548e-07,7.133548e-07
40306,1,2.3773136e-21,9.739529e-09,9.739529e-09
40307,0,1.3128627e-21,1.5179727e-06,1.5179727e-06
40308,1,4.0845566e-26,3.4938859e-07,3.4938859e-07
40309,1,2.3865273e-21,1.0332485e-06,1.0332485e-06
40310,0,1.2602385e-21,4.1669305e-06,4.1669305e-06
40311,1,5.519092e-23,5.009374e-07,5.009374e-07
40312,1,2.3377891e-21,2.08913e-07,2.08913e-07
40313,0,1.2479438e-21,3.973491e-06,3.973491e-06
40314,1,1.8127461e-26,5.9499683e-07,5.9499683e-07
40315,1,2.3618206e-21,9.774799e-06,9.774799e-06
40316,0,1.3050531e-21,0.00029930144,0.00029930144
40317,1,1.5440483e-27,4.7848476e-07,4.7848476e-07
40318,1,2.3527834e-21,1.1879248e-07,1.1879248e-07
40319,0,1.2681379e-21,1.2311235e-06,1.2311235e-06
40320,1,5.0277344e-26,5.067553e-07,5.067553e-07
40321,1,2.4102324e-21,1.4815815e-05,1.4815815e-05
40322,0,1.2634831e-21,1.2991355e-06,1.2991355e-06
40323,1,1.1516907e-31,6.750489e-07,6.750489e-07
40324,1,2.3490972e-21,4.9483015e-06,4.9483015e-06
40325,0,1.2548323e-21,1.0150985e-06,1.0150985e-06
40326,1,5.9386815e-28,1.0696026e-06,1.0696026e-06
40327,1,2.3503432e-21,1.9684694e-05,1.9684694e-05
40328,0,1.348063e-21,9.125724e-08,9.125724e-08
40329,1,2.9384174e-34,8.9016865e-08,8.9016865e-08
40330,1,2.3108526e-21,0.00019567374,0.00019567374
40331,0,1.2801138e-21,1.414126e-08,1.414126e-08
40332,1,4.6891275e-29,2.2049555e-06,2.2049555e-06
40333,1,2.3127223e-21,6.5945715e-05,6.5945715e-05
40334,0,1.2472064e-21,2.6855414e-06,2.6855414e-06
40335,1,1.9950135e-30,2.636831e-06,2.636831e-06
40336,1,2.3693827e-21,1.046034e-05,1.046034e-05
40337,0,1.2620379e-21,0.000121602396,0.000121602396
40338,1,1.0697035e-25,6.7674347e-07,6.7674347e-07
40339,1,2.3775948e-21,7.1312843e-06,7.1312843e-06
40340,0,1.2947886e-21,3.2235307e-06,3.2235307e-06
40341,1,3.5276765e-29,5.010071e-07,5.010071e-07
40342,1,2.3198616e-21,0.0018012067,0.0018012067
40343,0,1.2953022e-21,5.150775e-06,5.150775e-06
40344,1,9.212609e-30,3.0039537e-06,3.0039537e-06
40345,1,2.300316e-21,4.4255266e-05,4.4255266e-05
40346,0,1.2167125e-21,7.623796e-06,7.623796e-06
40347,1,1.344647e-29,6.492768e-07,6.492768e-07
40348,1,2.3621542e-21,3.0202928e-06,3.0202928e-06
40349,0,1.2700937e-21,4.000624e-06,4.000624e-06
40350,1,4.80184e-32,8.127236e-07,8.127236e-07
40351,1,2.4003505e-21,9.934014e-06,9.934014e-06
40352,0,1.2693723e-21,1.8524822e-06,1.8524822e-06
40353,1,1.7571047e-30,3.697875e-07,3.697875e-07
40354,1,2.333156e-21,0.001061074,0.001061074
40355,0,1.2677848e-21,6.1527007e-06,6.1527007e-06
40356,1,5.761964e-29,5.025085e-06,5.025085e-06
40357,1,2.3471e-21,8.035651e-05,8.035651e-05
40358,0,1.266069e-21,0.00038314078,0.00038314078
40359,1,2.0346753e-35,3.894136e-06,3.894136e-06
40360,1,2.2897926e-21,0.000122060446,0.000122060446
40361,0,1.2491109e-21,0.00015153935,0.00015153935
40362,1,2.2771108e-28,3.2782436e-06,3.2782436e-06
40363,1,2.35643e-21,3.0518759e-06,3.0518759e-06
40364,0,1.2471064e-21,1.0570008e-07,1.0570008e-07
40365,1,2.9835523e-34,4.1013294e-07,4.1013294e-07
40366,1,2.3173055e-21,7.357387e-05,7.357387e-05
40367,0,1.3070362e-21,2.875269e-06,2.875269e-06
40368,1,6.444328e-31,3.383588e-07,3.383588e-07
40369,1,2.2829549e-21,1.7415747e-06,1.7415747e-06
40370,0,1.2802702e-21,4.3856974e-07,4.3856974e-07
40371,1,1.1581151e-29,2.8844092e-06,2.8844092e-06
40372,1,2.3861174e-21,2.2936958e-06,2.2936958e-06
40373,0,1.2691446e-21,1.2201212e-05,1.2201212e-05
40374,1,8.701028e-36,2.195001e-07,2.195001e-07
40375,1,2.395676e-21,5.9629667e-05,5.9629667e-05
40376,0,1.215701e-21,0.00017273732,0.00017273732
40377,1,1.0878895e-31,4.574041e-07,4.574041e-07
40378,1,2.3759267e-21,7.3536685e-05,7.3536685e-05
40379,0,1.2900901e-21,0.0004164785,0.0004164785
40380,1,4.0757387e-30,6.318462e-07,6.318462e-07
40381,1,2.3201005e-21,9.11506e-06,9.11506e-06
40382,0,1.2920453e-21,0.0002134251,0.0002134251
40383,1,1.0481473e-29,5.8703057e-07,5.8703057e-07
40384,1,2.4489167e-21,3.687633e-08,3.687633e-08
40385,0,1.2689653e-21,4.0912127e-09,4.0912127e-09
40386,1,3.5602552e-31,4.746199e-07,4.746199e-07
40387,1,2.294007e-21,1.0733447e-05,1.0733447e-05
40388,0,1.2754882e-21,6.5414115e-06,6.5414115e-06
40389,1,1.724507e-29,6.6114615e-07,6.6114615e-07
40390,1,2.2955035e-21,1.5988705e-07,1.5988705e-07
40391,0,1.2815309e-21,7.2061914e-07,7.2061914e-07
40392,1,2.1223025e-24,2.391028e-06,2.391028e-06
40393,1,2.2873046e-21,3.036339e-06,3.036339e-06
40394,0,1.2638447e-21,0.000934171,0.000934171
40395,1,6.1717406e-29,5.3385367e-07,5.3385367e-07
40396,1,2.4041534e-21,4.760941e-08,4.760941e-08
40397,0,1.2357597e-21,7.622626e-06,7.622626e-06
40398,1,1.3162115e-30,5.042177e-07,5.042177e-07
40399,1,2.3410193e-21,2.9333016e-05,2.9333016e-05
40400,0,1.2570122e-21,1.0917828e-05,1.0917828e-05
40401,1,8.295026e-33,4.5914442e-07,4.5914442e-07
40402,1,2.3198706e-21,0.000582267,0.000582267
40403,0,1.2566479e-21,0.013429542,0.013429542
40404,1,2.095339e-30,4.364348e-07,4.364348e-07
40405,1,2.3187557e-21,8.398369e-05,8.398369e-05
40406,0,1.2457178e-21,1.5894864e-05,1.5894864e-05
40407,1,3.7640358e-25,4.1094495e-07,4.1094495e-07
40408,1,2.2277064e-21,3.8925623e-06,3.8925623e-06
40409,0,1.2648814e-21,2.5803622e-05,2.5803622e-05
40410,1,1.6306213e-28,3.6757586e-07,3.6757586e-07
40411,1,2.3408143e-21,7.5704643e-06,7.5704643e-06
40412,0,1.274559e-21,3.9022942e-07,3.9022942e-07
40413,1,1.3855342e-27,3.0010906e-06,3.0010906e-06
40414,1,2.3184637e-21,8.0496284e-07,8.0496284e-07
40415,0,1.2887471e-21,1.5534889e-06,1.5534889e-06
40416,1,3.6334973e-29,5.381514e-07,5.381514e-07
40417,1,2.345668e-21,1.022304e-05,1.022304e-05
40418,0,1.2194261e-21,5.8184884e-07,5.8184884e-07
40419,1,6.462393e-33,7.1605666e-07,7.1605666e-07
40420,1,2.3213754e-21,1.7894918e-05,1.7894918e-05
40421,0,1.2475157e-21,1.3159873e-05,1.3159873e-05
40422,1,9.340387e-31,2.4154826e-06,2.4154826e-06
40423,1,2.3838612e-21,3.3358178e-06,3.3358178e-06
40424,0,1.3193593e-21,1.8678818e-05,1.8678818e-05
40425,1,1.3506959e-32,4.808938e-07,4.808938e-07
40426,1,2.3144344e-21,1.265762e-07,1.265762e-07
40427,0,1.2391728e-21,9.397835e-05,9.397835e-05
40428,1,1.3445569e-26,4.7114918e-07,4.7114918e-07
40429,1,2.366122e-21,3.975677e-05,3.975677e-05
40430,0,1.215599e-21,0.00028183192,0.00028183192
40431,1,4.5007608e-36,5.6627863e-07,5.6627863e-07
40432,1,2.3921508e-21,4.1641856e-06,4.1641856e-06
40433,0,1.2782401e-21,3.5220984e-07,3.5220984e-07
40434,1,4.1404854e-25,8.7598005e-07,8.7598005e-07
40435,1,2.2817707e-21,1.4466005e-06,1.4466005e-06
40436,0,1.2725089e-21,5.887636e-06,5.887636e-06
40437,1,1.3095904e-30,6.324056e-07,6.324056e-07
40438,1,2.4121087e-21,2.1733351e-06,2.1733351e-06
40439,0,1.2628278e-21,5.2727796e-07,5.2727796e-07
40440,1,8.765037e-33,2.4818027e-07,2.4818027e-07
40441,1,2.314187e-21,3.27376e-06,3.27376e-06
40442,0,1.2772554e-21,1.9094384e-06,1.9094384e-06
40443,1,1.1671947e-28,5.782018e-07,5.782018e-07
40444,1,2.3042681e-21,6.1713527e-06,6.1713527e-06
40445,0,1.3268495e-21,2.0945306e-05,2.0945306e-05
40446,1,3.2421437e-31,9.394613e-07,9.394613e-07
40447,1,2.3328535e-21,6.5111194e-06,6.5111194e-06
40448,0,1.2527996e-21,2.5944157e-06,2.5944157e-06
40449,1,3.819466e-30,4.622982e-07,4.622982e-07
40450,1,2.3677655e-21,4.5006714e-06,4.5006714e-06
40451,0,1.299281e-21,2.3526968e-07,2.3526968e-07
40452,1,1.1018678e-32,2.6610118e-07,2.6610118e-07
40453,1,2.3326045e-21,2.5655618e-05,2.5655618e-05
40454,0,1.2651517e-21,6.04466e-05,6.04466e-05
40455,1,3.5050954e-25,5.773522e-07,5.773522e-07
40456,1,2.3813163e-21,0.0011655582,0.0011655582
40457,0,1.2974089e-21,4.3351736e-07,4.3351736e-07
40458,1,1.1975896e-34,5.3633687e-07,5.3633687e-07
40459,1,2.3858993e-21,9.292148e-05,9.292148e-05
40460,0,1.2660789e-21,8.3060866e-07,8.3060866e-07
40461,1,3.5914299e-28,1.0280586e-07,1.0280586e-07
40462,1,2.299886e-21,2.0220465e-05,2.0220465e-05
40463,0,1.2676882e-21,5.5170204e-07,5.5170204e-07
40464,1,7.170927e-31,6.5180365e-07,6.5180365e-07
40465,1,2.4291637e-21,1.690985e-05,1.690985e-05
40466,0,1.2359577e-21,6.885908e-07,6.885908e-07
40467,1,5.428586e-34,3.432627e-07,3.432627e-07
40468,1,2.3516886e-21,0.0054728575,0.0054728575
40469,0,1.2965283e-21,6.775843e-05,6.775843e-05
40470,1,3.3774965e-33,2.2409047e-06,2.2409047e-06
40471,1,2.4369413e-21,0.00011617719,0.00011617719
40472,0,1.2971715e-21,6.693665e-07,6.693665e-07
40473,1,3.7846418e-31,2.414041e-06,2.414041e-06
40474,1,2.329892e-21,1.4185545e-05,1.4185545e-05
40475,0,1.2631072e-21,3.5941248e-08,3.5941248e-08
40476,1,1.5805819e-32,7.45768e-07,7.45768e-07
40477,1,2.3718875e-21,2.109308e-05,2.109308e-05
40478,0,1.3040479e-21,1.2874805e-05,1.2874805e-05
40479,1,1.5201502e-35,5.695027e-07,5.695027e-07
40480,1,2.250349e-21,4.711798e-05,4.711798e-05
40481,0,1.2791572e-21,1.568927e-06,1.568927e-06
40482,1,1.9918195e-30,1.9157446e-07,1.9157446e-07
40483,1,2.427561e-21,1.9870536e-06,1.9870536e-06
40484,0,1.2705154e-21,5.6887082e-05,5.6887082e-05
40485,1,2.1573508e-26,1.08866246e-07,1.08866246e-07
40486,1,2.4038507e-21,0.00058097596,0.00058097596
40487,0,1.2644379e-21,2.8709554e-05,2.8709554e-05
40488,1,2.365056e-23,6.570404e-07,6.570404e-07
40489,1,2.2848453e-21,0.00012958687,0.00012958687
40490,0,1.2342568e-21,3.6805854e-05,3.6805854e-05
40491,1,8.56522e-28,5.27696e-07,5.27696e-07
40492,1,2.3991146e-21,0.00046981365,0.00046981365
40493,0,1.2488774e-21,5.436722e-06,5.436722e-06
40494,1,3.347066e-30,3.7011483e-07,3.7011483e-07
40495,1,2.4055846e-21,2.282939e-05,2.282939e-05
40496,0,1.237406e-21,7.918479e-06,7.918479e-06
40497,1,9.4632136e-26,5.843411e-07,5.843411e-07
40498,1,2.3140812e-21,3.7900244e-07,3.7900244e-07
40499,0,1.2659725e-21,1.19945935e-05,1.19945935e-05
40500,1,4.5393242e-32,1.9015301e-06,1.9015301e-06
40501,1,2.3406174e-21,7.3599404e-06,7.3599404e-06
40502,0,1.225278e-21,0.0028673925,0.0028673925
40503,1,3.5363186e-26,9.872125e-07,9.872125e-07
40504,1,2.336416e-21,6.261268e-05,6.261268e-05
40505,0,1.2862865e-21,3.2624464e-06,3.2624464e-06
40506,1,3.5452035e-28,3.891517e-07,3.891517e-07
40507,1,2.3734988e-21,2.5839548e-05,2.5839548e-05
40508,0,1.3077043e-21,2.8519278e-06,2.8519278e-06
40509,1,8.901536e-34,6.3396595e-07,6.3396595e-07
40510,1,2.415497e-21,1.4496733e-06,1.4496733e-06
40511,0,1.3086277e-21,3.5648502e-06,3.5648502e-06
40512,1,1.7012889e-32,3.094068e-07,3.094068e-07
40513,1,2.347118e-21,8.643481e-07,8.643481e-07
40514,0,1.2776552e-21,6.157721e-07,6.157721e-07
40515,1,2.4234965e-31,2.854276e-06,2.854276e-06
40516,1,2.320428e-21,2.8984265e-05,2.8984265e-05
40517,0,1.2157612e-21,5.3153733e-05,5.3153733e-05
40518,1,1.5155859e-30,3.414797e-06,3.414797e-06
40519,1,2.318729e-21,2.9773451e-05,2.9773451e-05
40520,0,1.2429222e-21,4.9467366e-07,4.9467366e-07
40521,1,1.7591596e-27,4.5647542e-07,4.5647542e-07
40522,1,2.2699635e-21,1.0174896e-05,1.0174896e-05
40523,0,1.2984288e-21,0.000100916375,0.000100916375
40524,1,1.5756162e-31,5.244405e-07,5.244405e-07
40525,1,2.461138e-21,4.4761526e-07,4.4761526e-07
40526,0,1.2321164e-21,1.3369545e-07,1.3369545e-07
40527,1,2.3250373e-35,6.456288e-07,6.456288e-07
40528,1,2.3259226e-21,7.2190136e-07,7.2190136e-07
40529,0,1.2599262e-21,4.069923e-06,4.069923e-06
40530,1,3.0085287e-31,5.917521e-07,5.917521e-07
40531,1,2.2977815e-21,1.13657315e-07,1.13657315e-07
40532,0,1.264457e-21,0.0007752565,0.0007752565
40533,1,4.0750193e-32,3.976912e-07,3.976912e-07
40534,1,2.3058685e-21,0.00031331577,0.00031331577
40535,0,1.2886586e-21,2.9389657e-06,2.9389657e-06
40536,1,6.4381027e-34,3.1747152e-07,3.1747152e-07
40537,1,2.2655516e-21,4.6867459e-07,4.6867459e-07
40538,0,1.2538898e-21,4.4513843e-05,4.4513843e-05
40539,1,5.600937e-31,7.001419e-07,7.001419e-07
40540,1,2.3395911e-21,1.8856349e-06,1.8856349e-06
40541,0,1.2334427e-21,1.102369e-06,1.102369e-06
40542,1,2.0541406e-35,8.5617353e-07,8.5617353e-07
40543,1,2.2363319e-21,1.364737e-05,1.364737e-05
40544,0,1.3401465e-21,4.5021094e-05,4.5021094e-05
40545,1,1.178415e-28,7.0393884e-07,7.0393884e-07
40546,1,2.3181367e-21,1.5297897e-05,1.5297897e-05
40547,0,1.2570361e-21,3.555724e-05,3.555724e-05
40548,1,8.113494e-30,4.6385622e-07,4.6385622e-07
40549,1,2.2782394e-21,8.8213106e-05,8.8213106e-05
40550,0,1.214533e-21,1.9581905e-06,1.9581905e-06
40551,1,7.424982e-34,1.943176e-06,1.943176e-06
40552,1,2.3204014e-21,9.746582e-05,9.746582e-05
40553,0,1.2345301e-21,2.5195517e-05,2.5195517e-05
40554,1,6.5645546e-27,5.46279e-07,5.46279e-07
40555,1,2.3448628e-21,1.1079685e-06,1.1079685e-06
40556,0,1.2559291e-21,4.9569528e-05,4.9569528e-05
40557,1,2.7858837e-25,2.982732e-06,2.982732e-06
40558,1,2.3157412e-21,4.5178467e-07,4.5178467e-07
40559,0,1.2882753e-21,2.5241811e-06,2.5241811e-06
40560,1,3.910021e-33,6.590524e-07,6.590524e-07
40561,1,2.297019e-21,4.42517e-06,4.42517e-06
40562,0,1.2462788e-21,4.54277e-05,4.54277e-05
40563,1,1.0451708e-25,7.1134525e-07,7.1134525e-07
40564,1,2.4235548e-21,4.792136e-07,4.792136e-07
40565,0,1.2364859e-21,4.918848e-06,4.918848e-06
40566,1,0.0,3.3667826e-07,3.3667826e-07
40567,1,2.4675587e-21,2.2747108e-05,2.2747108e-05
40568,0,1.2838892e-21,5.7249585e-05,5.7249585e-05
40569,1,1.8305e-27,4.6023334e-07,4.6023334e-07
40570,1,2.3071972e-21,1.28346555e-05,1.28346555e-05
40571,0,1.2407288e-21,1.9611846e-06,1.9611846e-06
40572,1,1.5627738e-34,3.4172147e-06,3.4172147e-06
40573,1,2.3346163e-21,2.5227755e-05,2.5227755e-05
40574,0,1.2443977e-21,6.2926515e-06,6.2926515e-06
40575,1,2.3822595e-30,4.3142296e-07,4.3142296e-07
40576,1,2.3735802e-21,4.314745e-06,4.314745e-06
40577,0,1.2720624e-21,1.5581019e-06,1.5581019e-06
40578,1,4.5675633e-34,4.2900152e-07,4.2900152e-07
40579,1,2.3461421e-21,2.7552167e-06,2.7552167e-06
40580,0,1.268825e-21,1.2058454e-06,1.2058454e-06
40581,1,4.9775996e-34,4.9904344e-07,4.9904344e-07
40582,1,2.3062906e-21,5.7923444e-07,5.7923444e-07
40583,0,1.3011163e-21,1.6804954e-05,1.6804954e-05
40584,1,2.0689679e-32,4.3084486e-07,4.3084486e-07
40585,1,2.355792e-21,0.00022290784,0.00022290784
40586,0,1.2313928e-21,6.867539e-05,6.867539e-05
40587,1,2.7761253e-32,2.1898777e-06,2.1898777e-06
40588,1,2.3032662e-21,2.6036266e-06,2.6036266e-06
40589,0,1.2475441e-21,3.8345393e-06,3.8345393e-06
40590,1,1.0838762e-22,7.014867e-07,7.014867e-07
40591,1,2.342976e-21,3.883303e-05,3.883303e-05
40592,0,1.2726788e-21,2.430753e-06,2.430753e-06
40593,1,4.78439e-27,4.0046987e-07,4.0046987e-07
40594,1,2.4230554e-21,4.3608048e-05,4.3608048e-05
40595,0,1.2957273e-21,2.5286674e-06,2.5286674e-06
40596,1,4.0968937e-22,5.742036e-07,5.742036e-07
40597,1,2.3341979e-21,0.0002293525,0.0002293525
40598,0,1.340029e-21,2.0033684e-07,2.0033684e-07
40599,1,4.0195666e-30,8.754347e-07,8.754347e-07
40600,1,2.3343314e-21,2.4103142e-07,2.4103142e-07
40601,0,1.2383551e-21,4.009804e-07,4.009804e-07
40602,1,9.864736e-31,7.301734e-07,7.301734e-07
40603,1,2.351231e-21,3.0548043e-05,3.0548043e-05
40604,0,1.2821666e-21,3.1589744e-07,3.1589744e-07
40605,1,7.418695e-27,5.4599315e-07,5.4599315e-07
40606,1,2.3327113e-21,3.6710821e-06,3.6710821e-06
40607,0,1.2581157e-21,3.582524e-05,3.582524e-05
40608,1,1.5447688e-32,3.470507e-07,3.470507e-07
40609,1,2.3126074e-21,1.1470275e-05,1.1470275e-05
40610,0,1.2429363e-21,1.145408e-06,1.145408e-06
40611,1,6.579618e-28,2.939012e-07,2.939012e-07
40612,1,2.3599291e-21,7.4434524e-06,7.4434524e-06
40613,0,1.2447727e-21,1.9598494e-06,1.9598494e-06
40614,1,2.3634666e-32,3.38433e-07,3.38433e-07
40615,1,2.4020085e-21,1.4725635e-05,1.4725635e-05
40616,0,1.2479249e-21,6.7125975e-06,6.7125975e-06
40617,1,5.583639e-23,8.1064826e-07,8.1064826e-07
40618,1,2.3255767e-21,7.95903e-06,7.95903e-06
40619,0,1.2511043e-21,3.100981e-05,3.100981e-05
40620,1,9.640868e-28,3.6884003e-07,3.6884003e-07
40621,1,2.3302564e-21,7.706361e-06,7.706361e-06
40622,0,1.2444927e-21,1.3438326e-05,1.3438326e-05
40623,1,2.0009731e-23,6.608373e-07,6.608373e-07
40624,1,2.3181454e-21,6.7555598e-06,6.7555598e-06
40625,0,1.2780451e-21,1.8963628e-05,1.8963628e-05
40626,1,2.6714407e-27,4.9630205e-07,4.9630205e-07
40627,1,2.3470103e-21,5.8769997e-06,5.8769997e-06
40628,0,1.2661463e-21,0.00011583581,0.00011583581
40629,1,1.3673235e-07,7.16647e-07,5.799146e-07
40630,1,2.325133e-21,2.993644e-06,2.993644e-06
40631,0,1.2636807e-21,6.8662746e-07,6.8662746e-07
40632,1,2.9762577e-32,3.2626872e-07,3.2626872e-07
40633,1,2.344916e-21,0.00029162574,0.00029162574
40634,0,1.2615277e-21,5.501621e-06,5.501621e-06
40635,1,7.4718454e-16,1.0910971e-06,1.0910971e-06
40636,1,2.3606406e-21,1.0821242e-05,1.0821242e-05
40637,0,1.268109e-21,6.668211e-07,6.668211e-07
40638,1,2.9114662e-22,7.070006e-07,7.070006e-07
40639,1,2.425312e-21,3.9538654e-06,3.9538654e-06
40640,0,1.2601617e-21,2.0830212e-05,2.0830212e-05
40641,1,5.571304e-28,1.4954041e-06,1.4954041e-06
40642,1,2.4245997e-21,8.037156e-07,8.037156e-07
40643,0,1.27069e-21,1.2766462e-07,1.2766462e-07
40644,1,8.450117e-33,7.481836e-07,7.481836e-07
40645,1,2.419555e-21,9.71207e-06,9.71207e-06
40646,0,1.2648188e-21,8.366794e-06,8.366794e-06
40647,1,1.08658565e-33,4.434159e-06,4.434159e-06
40648,1,2.3661582e-21,1.8210233e-06,1.8210233e-06
40649,0,1.2448155e-21,2.9609956e-07,2.9609956e-07
40650,1,7.298081e-27,1.8314679e-06,1.8314679e-06
40651,1,2.40177e-21,4.0448387e-05,4.0448387e-05
